name, status, time (us), blocks, blocks executed, host instructions, source instructions, host instructions executed, source instructions emulated
delay_bgez_5, passed, 3.12092, 0, 0, 0, 0, 0, 6
delay_bgtz_0, passed, 3.05786, 0, 0, 0, 0, 0, 2
delay_bgtz_1, passed, 3.0593, 0, 0, 0, 0, 0, 4
delay_bgtz_2, passed, 3.07251, 0, 0, 0, 0, 0, 4
delay_bgtz_3, passed, 3.29494, 0, 0, 0, 0, 0, 10
delay_bgtz_4, passed, 3.12857, 0, 0, 0, 0, 0, 6
delay_bgtz_5, passed, 3.12856, 0, 0, 0, 0, 0, 6
delay_blez_0, passed, 3.06004, 0, 0, 0, 0, 0, 2
delay_blez_1, passed, 3.03491, 0, 0, 0, 0, 0, 2
delay_blez_2, passed, 3.05534, 0, 0, 0, 0, 0, 4
delay_blez_3, passed, 3.3, 0, 0, 0, 0, 0, 10
delay_blez_4, passed, 3.26795, 0, 0, 0, 0, 0, 10
delay_blez_5, passed, 3.12485, 0, 0, 0, 0, 0, 6
delay_bltzal_0, passed, 3.04486, 0, 0, 0, 0, 0, 2
delay_bltzal_1, passed, 3.12313, 0, 0, 0, 0, 0, 4
delay_bltzal_2, passed, 3.058, 0, 0, 0, 0, 0, 4
delay_bltzal_3, passed, 3.31087, 0, 0, 0, 0, 0, 10
delay_bltzal_4, passed, 3.12979, 0, 0, 0, 0, 0, 6
delay_bltzal_5, passed, 3.12409, 0, 0, 0, 0, 0, 6
delay_bltzal_6, passed, 3.34709, 0, 0, 0, 0, 0, 5
delay_bltzal_7, passed, 3.38189, 0, 0, 0, 0, 0, 8
delay_bltz_0, passed, 3.05446, 0, 0, 0, 0, 0, 2
delay_bltz_1, passed, 3.06377, 0, 0, 0, 0, 0, 4
delay_bltz_2, passed, 3.06516, 0, 0, 0, 0, 0, 4
delay_bltz_3, passed, 3.259, 0, 0, 0, 0, 0, 10
delay_bltz_4, passed, 3.12464, 0, 0, 0, 0, 0, 6
delay_bltz_5, passed, 3.12372, 0, 0, 0, 0, 0, 6
delay_bne_0, passed, 3.04119, 0, 0, 0, 0, 0, 2
delay_bne_1, passed, 3.11946, 0, 0, 0, 0, 0, 4
delay_bne_2, passed, 3.28109, 0, 0, 0, 0, 0, 10
delay_bne_3, passed, 3.17366, 0, 0, 0, 0, 0, 6
delay_jalr_0, passed, 3.70454, 0, 0, 0, 0, 0, 9
delay_jalr_1, passed, 3.63827, 0, 0, 0, 0, 0, 8
